,id,text,labels,predictions,p_neg,p_pos
158,67973,#BaldwinFundraises at K Street Firm Working Pro-Bono for Gun Control Lobby #law #TammyBaldwin #fundraiser... URL URL,0,0,0.3108842829818063,-0.09153980338209544
159,72071,#AafiaSiddiqui is a convicted #terrorist but she is widely hailed as the Daughter of #Pakistan. URL,0,0,0.19643139564411727,0.00524667717133007
160,34669,#DregsOfSociety  ??? #Deplorables   Liberals usually dehumanize those they want to exterminate later URL,1,0,-0.08631761898963568,-0.3700141011101305
161,66054,"#ALDUBLoveAndBeyond when you rise in life, your friends know who you are, when you fall down, you know who your friends are..",0,0,0.13628346808585548,-0.3277429780812686
162,15607,"#Gemini woman: if she cannot change her scene, then she is liable to change the cast.",0,0,-0.06450169287136945,-0.4169056139563783
163,13959,#WCE To my favorite girl! Hope your day is as awesome as you are! URL,0,0,0.3660138424594517,-0.042769819273999525
164,34575,#EmmyAwards2018 - Ratings tank as expected.  Who can possibly stand to watch so many liberals in one place at one time.,1,0,0.020932760021537405,-0.5538458767592408
165,27546,@USER 'Cult like' caps.  Hmm where else do we see cult like caps #MAGA  🤯🤯,0,0,0.755917309851764,-0.33836553376299744
166,69203,#Eagles are setting up a workout with Jeremy Maclin according to @USER It can't be this week though because he is still hurting.,0,0,0.5081173233030504,0.3834965925445496
167,86385,"@USER Let's just be friends and have a civil discussion.""  So it's totally fine if he is told to his face that his life is sinful. But criticize him ever so lightly and that is not civil anymore, which deserves a block!""",0,0,0.7337873653451114,-0.603300691569412
168,20357,@USER #Gutierrez has always been nothing more than a #racebaiter,1,1,-0.5512048033671023,-0.22268955243596222
169,83011,#DISARMTHEM #ANTIFA  Give Jack here a participation trophy! URL,0,0,0.2555372689814128,0.22252298710131457
170,80059,#CognitiveDissonanceChallenge2018  This one will be painful for conservatives. Proceed with caution. URL,0,0,0.4295330490186216,-0.1362361518015887
171,52104,"#Chequers crashes and burns in #Strasbourg along with #May's hopes of clinging to power...…..her support ebbing away in the @USER Party, in #Parliament and in the Country.  It is time for her to load the Webley.....",0,0,-0.3482035305154682,-0.36893802933556086
172,29531,#John_Fund: Kavanaugh and Ford controversy – It's 1991 all over again and even some honest liberals are upset URL via @USER URL,0,0,0.44247557283626304,0.003857526018454039
173,52445,"#Elitist #Actors #NBC #Liberals of #Dems in #Hollywood at the #Emmy Awards a 'toothless' #NBC self-promotion onslaught peppered with #MeToo cracks but it was planned, staged and okay because they are #Democrats #Socialist #Liberals of the #Left #WALKAWAY ! URL",1,0,0.5792921980808629,0.20615107863211174
174,12746,@USER Kellerman knows only 1 thing more then the average man Boxing! He is a Brady hater. I will say Rodgers is maybe a better thrower ie. Dan Marino but a better QB then Brady. Jut look at his playoff record.,0,0,0.23627268811573493,-0.1686893999241486
175,10991,#DrFord  #DearProfessorFord  Is a FRAUD Female @USER group paid for and organized by #GeorgeSoros URL,1,0,-0.11816017746907766,-0.41539790612734395
176,63725,#Osaka says the crowd was noisy and i really didn't c what was going on. i had to focus cuz she is such a great champ and was confused when the score went to 5-3.,0,0,0.15690962556670543,0.032199213161151624
177,57135,"#BlueWave #DumpTrump …give my love 2, or cooperate/compromise w/, conservatives/Trump supporters who constantly vilify marginalized groups, who constantly attack women’s rights 2 make choices about their own bodies,…",1,0,-0.1953848375733374,-0.4773531640302527
178,11284,.@USER takes the season opener on Saturday. Highlights: URL,0,0,0.051819959477451265,-0.5334279764965897
179,57107,@USER @USER @USER Ummmm fascism actually started with Mussolini in Italy and Antifa is not a part of Anonymous. Anonymous does not censor like Antifa. They are not related as Anonymous is anti censorship URL,0,0,-0.6743588381542097,-0.7313849494271064
180,72369,#NightMayor 's DT cycle track can easily open Antifa tennis courts inside Crescent Heights until we are able to trash Nenshi’s communist vape shop!,1,0,0.23255002640413763,0.058951437600190164
181,84879,"#MPLSpotlight: Have you met Stefanie? She's our newest Adult Services Librarian. She has been putting in a lot of hours cleaning up our collections. Here she is with her favorite find, a book on unique homes. If you see her, be sure to say hi!"" #MonroLib URL",0,0,0.6825541849280452,-0.6627096596679348
182,42192,#ArunJaitleyStepDown He is most shameless #FM in history of India and audacity and shamelessness with which is lies in public is disgrace to post.,1,1,-0.3882190583861671,-0.309947620175469
183,20034,#Canada's Liberal government rejects @USER recommendation that political parties comply with #privacy laws after #Facebook / #CambridgeAnalytica scandal URL,0,0,0.3724301142630103,-0.1762503848725824
184,39516,"Will you marry me please..""  { #RogueBot }""",0,0,0.002369465551558622,-0.5550472946928865
185,43587,"#Conservatives £2 bn Housing on-trick @USER -  What a crock of sh#te""! @USER #HousingCrisis  URL",1,0,0.6261138829236748,0.31883792867657823
186,10684,2 weeks of resp done and I still don't know shit my ass still on vacation mode 😪,1,1,-0.08463267775100464,0.054984700889103115
187,76394,(NAB)JESUS WON'T REJECT U-COME TO HIM -HOMEWARD BOUND TOWARDS HEAVENS KINGDOM HE IS OPEN DOOR TO ONLY-,0,0,0.08583840840359452,-0.27741662793091626
188,76692,"#Nickelodeon @USER #KallysMashup She has an Angel's👼Heart,💘the Force🌐of Character⚡of a Goddess💝and its Light💫Shines🌠as much like that of a Star.🌟She is... @USER #MaiaReficco URL",0,0,0.15827583892846533,-0.056140939893427035
189,41553,#Coupdetat of #Spain in #Catalona. #Spain is a  #fakedemocracy @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #cddr #shameonSpain #WakeupEurope @USER @USER URL,1,0,0.8078939011788924,0.08849173373595104
190,48839,"#Analysis: Supporters of the People's Party of Canada would likely bristle at being called liberal,"" but its beliefs fit the classic definition. URL @USER",0,0,0.3234084310595641,0.12512511030187495
191,38718,"#BarbieDreamsVIDEO I saw the genius interview , thank you for loving us so much , just the way we love you Barbie , you are beauty with brains ♥️♥️",0,0,0.5040031830231702,-0.40576761040348175
192,56048,"#JusticeForSoniasFather @USER @USER @USER @USER @USER @USER @USER @USER Plz help Sonia. She is in pain. Why PTI officials not responding her. She is also getting trouble from PMLN goons. Some1, plz help her. Thanks",0,0,-0.05530420960874564,-0.2786573580519116
193,18997,"#1A #2A  Ok,@USER , @USER  This is Eric Holder talking about gun control. This has been pulled down 6 times now. I'm going to keep reposting it everytime it gets taken down!! URL",0,1,0.0301835859695696,0.03489461946017071
194,36720,#Conservatives today... URL,0,0,-0.04153160388730969,-0.19742126204427524
195,51656,#Liberals and #Democrats use this as their first step of food preparation ... URL,0,0,0.7482408679581308,0.4383374301108307
196,62986,"#Liberalismisamentaldisorder, but it is also a danger to our country. #Liberals are showing themselves to be utterly hateful. They do not CARE about TRUTH, they only care about POWER.",1,0,-0.1247416447608048,-0.31011655508730485
197,24430,"#Florencehurricane 72 HOURS OF SUSTAINED LETHAL CYCLONIC FORCES, ONLY TO A FEW HOURS TO IMPACT TO  #NorthCarolina #SouthCarolina, AND #Georgia... DON'T BE STUPID... GET AWAY FROM THESE AREAS... @USER @USER #Florence Sep 12 12:13 PM #Nyc #Miami #Houston #Chicago #Nj #Ca #La URL",0,0,-0.1740250419646257,-0.23378472830162092
198,19563,"#Antifa #UKLabour, #FBPE, #SUTR  Pay Attention!  This is what #ForBritain is fighting against - you? URL",0,0,0.12860165228452985,-0.18632621589773002
199,19836,@USER He is a expert on NI now &amp; blocks anyone that challenges his views--he just wants his view heard-he has obsessive love for EU-,0,0,-0.15400851845644378,-0.3296041150094481
200,31033,#Antifa demo in memory of #KillahP. #Greece URL,0,0,0.08507265730315008,-0.3408242985239947
201,70051,@USER These are all  coranated attacks from idiot loons! They will get worse much worse before the election! Can u imagine idiots who want to get rid of the economy and their 401 along with interest rates just because he is not a polished politician? Idiots!,1,1,-0.38563505235652495,-0.3672457723340438
202,73642,@USER @USER Awwww she is so stinking cute! How old is she now?,1,0,0.3304627806796425,-0.260007944698666
203,10727,"#Benghazi  #Haiti  #UraniumOne  #SethRich What more does the justice department need? No double standards! Just because you're Rich and Powerful doesn't mean you can rob, seal and murder! #DrainTheSwamp  #HillaryForPrison  #VoteRed #MAGA URL",1,0,-0.10537141670205136,-0.1921061616676163
204,73442,"#Black_Eyed_Peas Tackle Gun Control, Social Justice on New Song ‘Big Love’: Single highlights group's first album in eight years, 'Masters of the Sun' URL URL",0,0,0.34245449329339006,0.1553464116179576
205,59758,#Censorship  Awake yet?  Ask yourself why these conservatives are being censored? #WalkAway URL,0,0,0.08917864653433519,-0.8568531781667974
206,11781,"You didnt have to beat him up like that... all he said was you are looking so delicious."" You say as you clean up his bruised knuckles. ""Nobody talks to my woman that way...except me."" He pulls you on to his lap.  ""Do you want me to kiss it and make it feel better?"" You tease.+ URL",0,0,-0.31095415202317483,-0.39385895056430664
207,11645,#JoinTheFight    Join the fight against American Communists... Democrats  and  Liberals have taken this crap to the edge and there is no coming back. They are  openly promoting the Destruction of  AMERICA.  #JoinTheFightAgainstCommunism URL,1,0,-0.22246265667855827,-0.6866111440440025
208,91116,#Art #ArtistsOnTwitter #Soul #GoodBusiness #Entrepreneur #Success #Excellence #WomanInBusiness #MindBlowing #Quotestoliveby “Be gentle with yourself. You are a child of the universe no less than the trees and the stars; you       have a right to be here.” by Max Ehrmann URL,0,0,0.544157300008514,-0.038131926732890786
209,86437,"#ICYMI: Welcome Anna Grey Barbour to our Women’s Volleyball Team! Anna is a 2018 Terry Sanford High School graduate. She is studying dental hygiene at our college. We’re proud to make you a Trojan, Anna. Good luck this season! #BlackNGold #Trojans 🏐🖤💛 URL",0,0,-0.09091533693345172,-0.2885493630737016
210,86268,#BiggBossTamil #BiggBossTamil2 #BiggBoss2Tamil intha #Aishwarya va kuda manichirlam ana intha #Yashika 😡😡 The biggest reason for every fight in BB house. Yet our foolish people support her just because she is doing Tasks. URL,0,0,0.2805380727708187,-0.23621085722857252
211,21643,#TOTALLYBLOGGING - Want to know how to keep your focus when you are blogging? It's easier said than done at the start so take a look at what you can do to stop quitting! URL #ukbloggers #fbloggers #bbloggers #lbloggers URL,0,0,0.3328319263981103,-0.22586002592661575
212,72274,@USER @USER has stated that any talk of Zionist involvement in 9/11 is metaphysical masturbation because he is a disinformation agent taking advantage of people of lesser intellect. He should be ashamed of himself but he’s not because he’s #Zionel,1,0,0.24449949480896882,-0.8300037315482314
213,95198,"#UPDATE: New projections state Hurricane #Florence may now travel down the coastline with the entire NC/SC coast possibly suffering #Florence's deadly storm surge greatly increasing the seriousness of the rain/wind in South Carolina and surrounding areas, even possibly Georgia URL",0,0,0.03506968651951232,-0.3375445235718398
214,31550,"#Liberals are like, Economics? I don't even know what gender I am.""""",0,0,0.41135231689606205,0.2562025291834548
215,21524,"#Khaleesi kinda watching #HIAC ! Wtf does she think she is, a person? Pffft pathetic URL",1,0,-0.14893243609176873,-0.3710501280864405
216,84579,And🤷🏽‍♂️ females b on the same shit URL,1,1,-0.5220357608648668,0.2203365601828583
217,26291,#Brexit #UKLabour #Labour #Conservatives #PlaidCymru #Greens #Politics #EU URL  - POLL,0,0,0.749131737905417,0.36959744489527036
218,72424,"#BreakingNews, via NYT The New York Times URL",0,0,-0.24817127384904292,-0.47217552311796906
219,28744,#HCHottestCeleb   Round of 32 Match 12  Scarlett Johansson   V.S  Emma Stone   POLL BELOW URL,0,0,-0.005336631727265076,-0.01146187321347347
220,59961,"#Sugardaddy Retweet if you are under 30 and you want 400$ daily USA,Canada and UK only #sugarbabyneeded #sugarbabywanted #findom #sugarbaby #Canada",0,0,-0.3522698076762305,-0.42370742153798774
221,59519,#DeclassifyDocuments I love watching liberals like Maria squirm. #Outnumbered,1,0,0.6899605436331657,0.45610341224102885
222,51386,"#PoliticsInFocus Look Donald! You are only a duck, stop patronizing me! URL",1,0,0.24135207815270188,-0.5021900684028745
223,76052,#naturephotography. #nature. #birds #wild in #Wisconsin #photography. #picoftheday. #pics #fridaymotivation. #fridayfeeling. #instagramers. I hope you are having an #amazing day URL,0,0,0.41909514066859527,-0.09579095904344058
224,14837,#CarolineForbes You are needed to help with the posted SL. DM me to Audition.,0,0,-0.027754743343524416,-0.18471672145233659
225,57295,"#WCW to @USER   I mean hey, she is a great friend and I am more than happy to help with missions and anything else she might need!",0,0,0.2997174080348856,0.01850101904381959
226,74610,"@USER @USER that would have just offbalanced him   he did exactly what was smart, basic grappling: it might have been all instinct but the antifa used basic grappling:  Cross side collar to snap down, then stepping out of his weak single leg  attempt",0,0,0.6509753725785774,0.35925520281415463
227,55653,"#Cancer  Hate crime isn't an actual crime. If there's a victim, then it's just called crime. (Malum in se)  Hate"" crime is socially engineered programming to control people's behavior, just like gun control.  #ChangeMyMind URL",0,1,-0.08591704768544808,0.26240804373921445
228,10918,#CarbonTax works and will put tons more money BACK INTO Canadian pockets.  .@USER  .@USER  .@USER .@USER  Part of why Trudeau won in 2015 was campaigning on a national carbon tax. Conservatives died then. They want another death in 2019...we will oblige. URL,1,0,0.5530584702657019,-0.40453680797657016
229,57541,Antonia Evans was either sex trafficked or cremated.,1,0,0.11301397907579812,-0.5786241605540344
230,55318,#Repost thesavoyshow with get_repost ・・・ #MarkKnight Says he is not a racist after drawing a racist picture of #SerenaWilliams .. Do y’all believe him or nah?⤵️ URL,0,0,-0.22407807284607448,-0.35665098911620524
231,80965,@USER The worrying thing is that she is teaching our young adults.,0,0,0.29926906758251665,-0.15813389973480751
232,14051,#WalkAway #DemocratSocialists #Socialists #Socialism #Resist #Communists #Antifa #Cult #Crazy #Insane #mentalillness #EmptyHeaded #BernieSanders #Venezuela 42 TRILLION in NEW TAXES #AlexandriaOcasioCortez #OcasioCortez #EndorsementFail #MissVenezuala2018 Alexandria Ocasio Cortez URL,0,0,0.6612850043966667,0.20238734073885803
233,25125,#TheView stormy was in trapped by a dollar bill in her face poor pornstar but no worries the Democratic Party she is the leader of,1,0,0.32692306839238877,-0.020071715865860613
234,81974,"#ProudAlumnus Keep up the great work, @USER Don't forget you are under GREAT leadership, so take some time to soak in the skills they aim to teach. URL",0,0,0.07708401679498045,-0.07417235189618851
235,76797,#WILDCARDWEDNESDAY #MAXDRIVEWILDCARDWEDNESDAY You Are #OnAirWithShine #NP HAPPIER  - @USER FT @USER  On The #MaxDrive w.@USER the #RadioENCHANTRESS,0,0,0.5061272354049806,0.4142209547769866
236,57494,@USER He is off the deep end. This calls for an intervention,0,0,-0.0030192306513962337,-0.4283931740112258
237,49441,#CNBC what's go talk about the gender gap in silicon valley but won't talk about the gap between conservatives and #emocrats and the #bias,0,0,0.2908580485636819,-0.28909035585177617
238,78266,$500 Million Funding Competition for US cities That’s nice. ⁦@USER  URL,0,0,0.4701671436398006,0.4084283246108708
239,31401,@USER She Is A ChiCom Spy..... #ClubGITMO,0,0,0.260607390789932,-0.25176548864258125
240,80020,"#Repost @USER ・・・ We can’t forget to give props to Naomi Osaka!! 🏆🎾 She played against her idol and won. In someways the win has been overshadowed, but she is so humbled in her… URL",0,0,0.45460659618163146,-0.4634312176187634
241,61295,And these entertainment agencies just gonna have to be an ass about it. URL,1,1,-0.7654920302249908,-0.05441326434054653
242,45518,@USER He is obviously getting suspended. He is not an asset for anyone,0,0,0.25922194531320714,-0.27324649335519474
243,53351,"#Trump Really, everything Trump does is another piece of evidence for obstruction of justice. He is a talking crime machine.",1,1,-0.45846103205157107,0.15022663435280345
244,51610,#Canada - EXCLUSIVE: #Trudeau #Liberals leave $372M meant to help veterans unspent since taking office URL,0,0,0.8246925681205233,0.0042738542917741115
245,26758,@USER @USER ...than why did you show us how hot she is ?,0,0,0.18808285131188285,-0.13177332884293286
246,30718,@USER @USER @USER You have yet to answer what *realistically enforceable* gun control law would *prevent* the tragedies without violating Due Process and HIPAA...,0,0,0.3225234117933701,0.20242337514690747
247,25463,"#DisarmThem? This goes to show how moronic Antifa types are, because this is a good way to encourage some dumbass to rightfully get speedrocked. Open carry users practice weapon retention. Gun grabs will go very badly for you if you try. You will get shot, so don't do it. #2A URL",1,0,0.5919325251391436,-0.2598694268376594
248,82558,#MAGA  ... got any ideas how she could have done it? URL,0,0,0.5275153019290477,-0.12245327055040985
249,85613,#ChristineBFord #LiberalsAreDesperate @USER every time liberals don't get there way they cry racism or sexual assault. Hard to believe,1,0,0.10355171828730098,-0.10024835774628589
250,36875,"(URL You can't summarize the rankings of a game mode in just one picture"" URL",0,0,0.3319156539871647,0.24984407810512327
251,86142,#Learn from it and become #better instead of remaining #stuck in it and become #bitter. #CLifeClearly #CLifeThryve #AboutThatLife #CLifeMacon,0,0,-0.24159925941523525,-0.30188171959160903
252,87711,"#KamalaHarris may run for President in 2020, but will never be #POTUS. Sadly, she is guaranteed a leadership role in politics, much like #DianneFeinstein, that’s reality in liberal California. Ask #NancyPelosi! #ChuckSchumer #CNN #MSNBC",0,0,0.5531159860730809,0.447340700396875
253,51626,Levi Strauss has “never been afraid to take an unpopular stand to support a greater good.” '  What about when they shut down all manufacturing in America?  That wasn't even a news story when it happened. Maybe they're right; it wasn't unpopular.  URL,0,1,0.04056830242896163,0.3209411422302274
254,59423,#repost @USER is giving a word with this jacket. #preach #saynotofuckboys #dontgiveyourmagictomuggles URL,0,0,0.38935343344617923,-0.681817609555456
255,80555,#Emmys sooo lovely I love the dress colour and the design looks like fairy tales and she is very tender 🌬 URL,0,0,-0.43513256001155676,-0.4546759673081433
256,85830,"#CHANGE  I remember past administrations chant was change"".  There was no change carried the same baton and did nothing.  This POTUS is making the changes.  He does what he says.  So far for the better.   I like.  But swampies, liberals, lefties just hatin. Don't be hatin""",0,0,1.0265752339525527,-0.3912880407056851
257,29102,An open letter to Mac Miller URL,0,0,0.20012283096967282,0.19875479896798864
258,85886,"#CincinnatiEnquirer steps into #Gun Control FINALLY. Took a #MassShhoting on their damn door step for their #editors to wake up, but better late than never. URL",1,0,0.18075299012628754,-0.04074561202279455
259,54621,!!!!bitch i’m fucking coming back URL,1,1,-0.34052190064303506,-0.3272261746557746
260,80397,#Liberals Are Reaching Peak Desperation To Call On #PhillipRuddock To Talk With #Turnbull To Convince Him To Help with #WentworthVotes 18 Sept 2018  @USER #Auspol #LNP #NSWpol @USER  @USER @USER #LNPMemes URL,1,0,0.593386167939554,0.29259505189569185
261,76937,@USER Most of them in Chicago where there is STRICTER gun control. IT DOESNT WORK!,0,0,0.3030028638005076,-0.06501964662228168
262,68875,$uicideboy$ ON HALLOWEEN its aboout to get sooooo FUCKING spooky,1,1,-0.11455924303279713,0.023410013157147084
263,89591,@USER He does. And I'm glad he always goes out on something reckless to show who he is going out and coming back everytime! Jeff is the best!!!,0,0,-0.013408426986303172,-0.5981220409003406
264,67926,"#Democrat controlled city with strict gun control laws and @USER wants to blame the #GOP Um, isn’t it you rich #Democrats trying to keep the blacks in poverty? #WalkAway URL",1,0,-0.2013155223281945,-0.6799428455609283
265,41588,@USER Got to love that the people making the laws tend to know nothing about the subject they're making the law for. You should hear some of the gun control laws people try to pass here in the states.,1,0,0.8979727088033489,0.40631780728793965
266,18091,@USER @USER @USER @USER @USER Same here😢😢. I can't hear what she is saying,0,0,0.09406347437615331,-0.4347987480056344
267,56205,@USER @USER @USER @USER Penny believes that she is so intelligent that she just knows he will.....I think she may be the smartest Canadian.....ever. Canadians are fun to watch. They have to get on Twitter in the US to find anyone with an opinion. I like RUSH...and hockey,0,0,0.3685947520275086,-0.2445289017566645
268,24467,#SandraOh...OH how I love that you brought your parents...they (and you) are the epitome of grace and beauty!,0,0,0.3435521297626113,0.039854498220140075
269,47245,#HealingYourself is connected with #healingothers.,0,0,0.2672173301651128,-0.3165365253021115
270,32851,#ChristineBlaseyFord needs to testify under oath before anything. The claims should be investigated as far as any of these claims can be investigated. If/ when it comes down to her word vs. #Kavanaugh's he should be approved as soon as possible. Full stop.  #MAGA #QAnon,0,0,0.550812119069579,-0.5300188276060672
271,86982,#Maga @USER   Antifa website instructing how to hurt multiple police officers and how to cross border.  URL URL,0,0,0.1251658816205576,0.0958288093215424
272,95247,"#NationalDayofEncouragement #EncouragementDare Therefore #encourage one another and build each other up, just as in fact you are doing!! #Thessalonians #scripture #verse To donate, go to our website(link in bio!), call 404-478-9794 or email donate@USER #community URL",0,0,-0.0507386359195109,-0.38635321284864194
273,74211,94-year-old Bletchley Park veteran: I helped defeat the Nazis in 1941 and I'm ready to fight fascism again now URL,0,0,0.02247396582608771,-0.3410494580332468
274,51948,@USER #WalkAWayFromCatholicism it is a corrupt to the core and become a giant autocratic pedophile ring.,1,1,-0.6576186910660462,-0.4566913593797976
275,28196,"#CALIFORNIA PATRIOTS... especially those in #CA21  Obama/Soros are attempting to take this House seat to get control of Congress.  Say no to TJ Cox.  He is a shill Candidate fronted by the dastardly duo.  Please get out and vote David Valadao for House, Dist 21! Follow @USER URL",1,0,0.3369535381760702,-0.254501989021841
276,71881,#noshadenotea but like if you are in community college and your parents still have to pick you up and drop you off. You need to get your life together omg,0,0,0.2839428123311192,-0.007691115267999208
277,50376,#NAME?,1,0,-0.17163629378688997,-0.22892390699299298
278,64161,@USER Exactly it’s bc slick woods has that unconventional look that she’s who she is yea she ain’t attractive to most of us but that shit don’t matter @ all lol,0,1,0.2341781713563502,0.36751521404543214
279,45304,#ArrestGeorgeSoros He Funds #DomesticTerrorists #Antifa URL,1,0,0.7298243386147487,-0.4804608468866814
280,22248,#Interesting  Has she gone through any kind of background check similar to the 6 #FBI background checks that #JudgeKavanaugh has? URL,0,0,0.36037286497826493,-0.27201032312053575
281,27228,#Conservatives Govt have run up debt in spite of austerity cuts while the rich have doubled their wealth. #inequality  URL via @USER,1,0,0.21990747219400084,-0.42444443041255364
282,57326,#CrowderConfronts continues to expose that the SJW bullies are paper tigers when conservatives fight back with truth and facts. #dontbeafraid #confrontwithtruth URL,1,0,0.32555198556897136,-0.08677231749481365
283,97729,2x the fun y'all URL,0,0,0.45457326541839777,-0.021950651724131395
284,24957,"... Antifa comrades miss the nuance of (a lot don't, but still, people, you know):  It's not that 45 is a white nationalist,"" as that's a very specific community. It's that he uses the same white supremacist rhetoric employed by WNs, which gives him dangerous company with them..""",0,0,0.017142884145699987,-0.2533139564603021
285,68774,#BeckyLynch is beautiful one of the few women in wrestling that absolutely need no work done at all. She's absolutely beautiful just the way she is. Doesn't need giant boobs or a fake booty. @USER is just simply amazing #HIAC,0,0,-0.016428878725429953,-0.1391294821347054
286,43350,@USER @USER @USER Gun Control is nothing but people control. The left wants gun control ONLY because they do NOT want us little guys armed &amp; able to defend ourselves. Makes it harder to get us behind barbed-wire fences as they saw in North Korea.,0,0,0.5540104695847076,-0.22070824311795278
287,41709,"#ALERT  A win for the Progressive Conservatives.   The Ontario Court of Appeal has granted a stay of #Bill5,  which is to cut the number of Toronto city councillors from 47 to 25.",0,0,0.3171367980447426,0.22711794858777168
288,71063,$25 Amazon/PP-1-WW-Murder and Food Porn: A Northwest Cozy Mystery #8-Dianne Harman-Ends 10/2 URL,0,0,0.02130717869919901,-0.37032838137848545
289,92516,#WCW #WCE @USER  It’s your special day of the week again. I really miss you and I’m looking forward to see you soon. Don’t forget that I love you. I love you with all my heart because you are my heart! ❤️ URL,0,0,0.03088532505505616,0.02522595656989267
290,85100,#BarbieDreamsVIDEO @USER   I love you❤ But i fux with you even more as roman i feel like...you are roman just actin' like nicki!😍  Dimelo papi papi!,0,0,0.7439142839326526,-0.09114056288696909
291,89661,#Martina #Navratilova: What #SerenaWilliams Got Wrong   via @USER Be always really liked and respected Martina and here she is the voice of reason. URL,0,0,0.4794767889043572,0.08978373867524492
292,47898,"#Bodyguard far fetched if she is alive but not impossible. I think Budd is his own worse enemy as signs of split personality, but uncertain as today's episode was all over the place!",0,0,0.15955658371787118,-0.22791724871419983
293,88523,"#bookreviewer Meet Ronaldo! He is a second-year student at the Reindeer Flying Academy. He is on his way to breaking the speed record in the flying contest but stumbles upon a mystery that perplexes his thoughts.""  Thanks @USER  URL   #t4us #mglit URL",0,0,0.06138239705854862,-0.248539837237754
294,19321,#Backto60 #OneVoice #1950swomen #1950sbornwomen   @USER TOOK SIX YEARS OF OUR PENSIONS  We all agree. WE NEED OUR PENSIONS BACK! URL,0,0,0.4167192904064007,0.059985551083042946
295,26042,#Maine you need to face facts @USER doesn’t really represent you anymore as she is playing a game where she says she is undecided on Kavanaugh but we all know she is going to vote to confirm him.  Time to DUMP Susan Collins.,0,0,0.5023420149616443,0.24995001466084887
296,16694,#Twitter. Stop what you are doing right now and head over to #Twitch and listen to my AMAZING friend Grendy as he plays #HatofulBoyfriend. #VoiceActor in the making! URL #supportsmallstreamers URL,0,0,0.4121357304923378,0.08065858083837327
297,88221,#BiggBossTelugu2 how many of you #KaushalArmy cum @USER fans... URL,1,0,0.3291403061692639,0.21942648278879046
298,30357,"#Conservatives @USER  'tells Philip Hammond' to slash taxes, (for the rich and corporations?)  and regulations - so less workers and environmental protection -  if there's a no-deal #Brexit | Tory #BrexitShambles #SmallState  URL via @USER",0,0,0.028478839923709417,-0.28481268393975984
299,11021,#YehUnDinonKiBaatHai Naina talks about educating a girl and making her responsible and also make them play sports. Bang on girl!!! 💯👏🏼  PS:- SHOE'S JEALOUS FACE THOUGH😂😂😂😂 SHE IS BURNING🤣😜,0,0,0.27904301400376114,-0.140130508329886
300,26763,"#1000daysofsoloharry So glad that to be a fan of someone who’s trying to change the world by being kind to people, being an ally,stands up for women’s rights, donates for different causes, stands for gun control and someone who’s successful but still continues to be humble URL",0,0,0.44750954550782707,-0.017106320254437375
301,59708,"#CastingCallShow was fantastic!! At first I didn't think I was going to like any of the finalists' shows, but ended up loving all 3. I ultimately voted for An Amazing Business Opportunity by Anna Ladd. She is so funny and I really want to hear more.",0,0,-0.2605607040083686,-0.5709121277356641
302,78244,#BrexitShambles #ThursdayThoughts #eu #NEWS Lets avoid a future of #BorderControl queues... #givepeasachance @USER @USER URL,0,0,0.1286085153128409,-0.14678976076427383
303,11813,#Democrats..2) we have yet to hear one of these righteous Democrats 'attack and insist' that Ellison resign after 'he' was accused of assault nor have we heard them call for Cory 'Spartacus' Booker to resign after he 'admitted' to sexual assault in 1992..the 'stink' of liberals.,0,0,0.5937783211563498,-0.5861078379825096
304,16468,"#Obasrants   If you are in a band and you don’t do covers, you are missing out on good quality audience engagement!   Look @USER  with @USER   Link below   URL URL",0,0,0.7462767155409428,0.36870055337790175
305,75637,"#LisaxMichaelKors she is sooo talented, love hr too much URL",0,0,-0.2929914967385451,-0.34848431493963883
306,71071,"#HurricaneFlorence ... not good, she is sporting a pinhole eye while strengthening... URL",0,0,0.009563342579656697,-0.15931929199159747
307,17714,"#1 son,  knockin it out the fuckin park...... URL",1,0,0.21280715072087966,-0.08362614319846635
308,97610,"@USER @USER @USER Okay and? Anybody can go to Eredivise and score 15+ goals. Shit league. Bundesliga teams are competitive in euro competitions. Mexico hasn’t produced any talent like Pulisic in a long time. It’s okay, maybe you guys will one day.",1,0,0.35934218087517533,0.33144308094454517
309,63048,#Kalyani is a very stupid teenager. I totally despise her for the atrocities she is doing towards Aunty Anupriya. She blames her for her mom’s death. She should stop and listen to Anupriya side of the story before she makes vile accusation   #TujhseHaiRaabta #ZeeTVSerials,1,0,-0.038447864817029,-0.17295388019327732
310,30075,#Kalyani is a very stupid teenager. I totally despise her for the atrocities she is doing towards Aunty Anupriya. She blames her for her mom’s death. She should stop and listen to Anupriya side of the story before she makes vile accusation   #TujhseHaiRaabta #ZeeTVSerials,1,0,0.7548539756086563,0.15617820297417465
311,74237,@USER what? seems to me that's a terrorist attack probably IS/antifa. still Id look at who wants to get strawberries into the market before completing the form,0,0,0.25184905384000167,-0.4889189276694006
312,60466,"#Christian #America – If we go by #Trump’s example, where liberals support open borders, I guess conservatives support school shootings.   Please explain how this makes America great again.",1,0,0.6877672827121424,-0.4705844745556716
313,25685,@USER @USER @USER She is the most disingenuous person in the Senate. If she was my Senator I would hide in shame after her despicable behavior in the SCOTUS hearings.,1,0,-0.22845033088780925,-0.5188069851416253
